no	scene	subfolder	image_id	object	label	box
349	table_small	table_small_1	93	bowl	bowl_4	(244, 274, 113, 103)
350	table_small	table_small_1	93	cereal_box	cereal_box_1	(408, 106, 175, 213)
351	table_small	table_small_1	93	coffee_mug	coffee_mug_1	(159, 185, 82, 79)
352	table_small	table_small_1	93	soda_can	soda_can_3	(307, 192, 49, 78)
353	table_small	table_small_1	94	bowl	bowl_4	(221, 261, 110, 99)
354	table_small	table_small_1	94	cereal_box	cereal_box_1	(395, 96, 168, 212)
355	table_small	table_small_1	94	coffee_mug	coffee_mug_1	(146, 176, 82, 77)
356	table_small	table_small_1	94	soda_can	soda_can_3	(294, 182, 47, 77)
357	table_small	table_small_1	95	bowl	bowl_4	(229, 275, 109, 98)
358	table_small	table_small_1	95	cereal_box	cereal_box_1	(404, 107, 165, 211)
359	table_small	table_small_1	95	coffee_mug	coffee_mug_1	(156, 193, 80, 76)
360	table_small	table_small_1	95	soda_can	soda_can_3	(303, 195, 46, 78)
361	table_small	table_small_1	96	bowl	bowl_4	(205, 265, 111, 98)
362	table_small	table_small_1	96	cereal_box	cereal_box_1	(384, 94, 160, 211)
363	table_small	table_small_1	96	coffee_mug	coffee_mug_1	(133, 185, 82, 77)
364	table_small	table_small_1	96	soda_can	soda_can_3	(283, 186, 45, 77)
365	table_small	table_small_1	97	bowl	bowl_4	(227, 270, 110, 97)
366	table_small	table_small_1	97	cereal_box	cereal_box_1	(406, 98, 162, 212)
367	table_small	table_small_1	97	coffee_mug	coffee_mug_1	(157, 192, 81, 76)
368	table_small	table_small_1	97	soda_can	soda_can_3	(304, 191, 46, 78)
369	table_small	table_small_1	98	bowl	bowl_4	(234, 271, 111, 97)
370	table_small	table_small_1	98	cereal_box	cereal_box_1	(418, 93, 163, 215)
371	table_small	table_small_1	98	coffee_mug	coffee_mug_1	(168, 194, 81, 76)
372	table_small	table_small_1	98	soda_can	soda_can_3	(314, 191, 47, 78)
373	table_small	table_small_1	99	bowl	bowl_4	(238, 240, 110, 98)
374	table_small	table_small_1	99	cereal_box	cereal_box_1	(428, 65, 172, 222)
375	table_small	table_small_1	99	coffee_mug	coffee_mug_1	(175, 160, 81, 77)
376	table_small	table_small_1	99	soda_can	soda_can_3	(323, 161, 47, 80)
377	table_small	table_small_1	100	bowl	bowl_4	(243, 245, 112, 101)
378	table_small	table_small_1	100	cereal_box	cereal_box_1	(444, 65, 180, 232)
379	table_small	table_small_1	100	coffee_mug	coffee_mug_1	(187, 162, 82, 77)
380	table_small	table_small_1	100	soda_can	soda_can_3	(336, 164, 48, 81)
381	table_small	table_small_1	101	bowl	bowl_4	(218, 237, 112, 102)
382	table_small	table_small_1	101	cereal_box	cereal_box_1	(433, 54, 176, 237)
383	table_small	table_small_1	101	coffee_mug	coffee_mug_1	(175, 153, 82, 77)
384	table_small	table_small_1	101	soda_can	soda_can_3	(323, 155, 48, 82)
385	table_small	table_small_1	102	bowl	bowl_4	(205, 259, 115, 105)
386	table_small	table_small_1	102	cereal_box	cereal_box_1	(430, 68, 173, 242)
387	table_small	table_small_1	102	coffee_mug	coffee_mug_1	(171, 173, 83, 78)
388	table_small	table_small_1	102	soda_can	soda_can_3	(317, 173, 51, 83)
389	table_small	table_small_1	103	bowl	bowl_4	(206, 254, 118, 109)
390	table_small	table_small_1	103	cereal_box	cereal_box_1	(448, 55, 181, 259)
391	table_small	table_small_1	103	coffee_mug	coffee_mug_1	(185, 162, 85, 79)
392	table_small	table_small_1	103	soda_can	soda_can_3	(331, 164, 52, 85)
393	table_small	table_small_1	104	bowl	bowl_4	(188, 280, 121, 113)
394	table_small	table_small_1	104	cereal_box	cereal_box_1	(434, 78, 177, 263)
395	table_small	table_small_1	104	coffee_mug	coffee_mug_1	(178, 183, 85, 79)
396	table_small	table_small_1	104	soda_can	soda_can_3	(320, 187, 54, 84)
397	table_small	table_small_1	105	bowl	bowl_4	(202, 269, 118, 109)
398	table_small	table_small_1	105	cereal_box	cereal_box_1	(459, 77, 175, 271)
399	table_small	table_small_1	105	coffee_mug	coffee_mug_1	(206, 173, 82, 76)
400	table_small	table_small_1	105	soda_can	soda_can_3	(342, 181, 54, 85)
401	table_small	table_small_1	106	bowl	bowl_4	(229, 253, 113, 105)
402	table_small	table_small_1	106	cereal_box	cereal_box_1	(494, 76, 146, 280)
403	table_small	table_small_1	106	coffee_mug	coffee_mug_1	(248, 157, 79, 75)
404	table_small	table_small_1	106	soda_can	soda_can_3	(377, 173, 54, 84)
405	table_small	table_small_1	107	bowl	bowl_4	(220, 245, 106, 96)
406	table_small	table_small_1	107	cereal_box	cereal_box_1	(482, 84, 147, 274)
407	table_small	table_small_1	107	coffee_mug	coffee_mug_1	(256, 154, 74, 72)
408	table_small	table_small_1	107	soda_can	soda_can_3	(372, 173, 53, 81)
409	table_small	table_small_1	108	bowl	bowl_4	(220, 241, 102, 93)
410	table_small	table_small_1	108	cereal_box	cereal_box_1	(481, 93, 134, 272)
411	table_small	table_small_1	108	coffee_mug	coffee_mug_1	(266, 151, 72, 71)
412	table_small	table_small_1	108	soda_can	soda_can_3	(374, 175, 53, 79)
413	table_small	table_small_1	109	bowl	bowl_4	(255, 248, 98, 89)
414	table_small	table_small_1	109	cereal_box	cereal_box_1	(514, 108, 126, 273)
415	table_small	table_small_1	109	coffee_mug	coffee_mug_1	(305, 160, 71, 70)
416	table_small	table_small_1	109	soda_can	soda_can_3	(410, 186, 51, 79)
417	table_small	table_small_1	110	bowl	bowl_4	(259, 229, 92, 83)
418	table_small	table_small_1	110	cereal_box	cereal_box_1	(507, 99, 109, 258)
419	table_small	table_small_1	110	coffee_mug	coffee_mug_1	(313, 149, 68, 67)
420	table_small	table_small_1	110	soda_can	soda_can_3	(409, 174, 50, 76)
421	table_small	table_small_1	111	bowl	bowl_4	(255, 211, 88, 76)
422	table_small	table_small_1	111	cereal_box	cereal_box_1	(489, 85, 92, 244)
423	table_small	table_small_1	111	coffee_mug	coffee_mug_1	(311, 137, 65, 64)
424	table_small	table_small_1	111	soda_can	soda_can_3	(400, 159, 48, 73)
425	table_small	table_small_1	112	bowl	bowl_4	(252, 210, 86, 73)
426	table_small	table_small_1	112	cereal_box	cereal_box_1	(476, 88, 85, 234)
427	table_small	table_small_1	112	coffee_mug	coffee_mug_1	(308, 139, 63, 62)
428	table_small	table_small_1	112	soda_can	soda_can_3	(393, 160, 47, 71)
429	table_small	table_small_1	113	bowl	bowl_4	(263, 218, 83, 72)
430	table_small	table_small_1	113	cereal_box	cereal_box_1	(480, 102, 81, 231)
431	table_small	table_small_1	113	coffee_mug	coffee_mug_1	(322, 150, 62, 61)
432	table_small	table_small_1	113	soda_can	soda_can_3	(403, 171, 46, 70)
433	table_small	table_small_1	114	bowl	bowl_4	(269, 185, 81, 69)
434	table_small	table_small_1	114	cereal_box	cereal_box_1	(477, 76, 80, 233)
435	table_small	table_small_1	114	coffee_mug	coffee_mug_1	(337, 122, 62, 60)
436	table_small	table_small_1	114	soda_can	soda_can_3	(413, 145, 46, 70)
437	table_small	table_small_1	115	bowl	bowl_4	(283, 175, 78, 66)
438	table_small	table_small_1	115	cereal_box	cereal_box_1	(478, 74, 86, 231)
439	table_small	table_small_1	115	coffee_mug	coffee_mug_1	(358, 116, 61, 59)
440	table_small	table_small_1	115	soda_can	soda_can_3	(428, 141, 46, 69)
441	table_small	table_small_1	116	bowl	bowl_4	(329, 160, 75, 65)
442	table_small	table_small_1	116	cereal_box	cereal_box_1	(511, 66, 105, 235)
443	table_small	table_small_1	116	coffee_mug	coffee_mug_1	(412, 106, 61, 58)
444	table_small	table_small_1	116	soda_can	soda_can_3	(477, 132, 47, 70)
445	table_small	table_small_1	117	bowl	bowl_4	(336, 154, 75, 64)
446	table_small	table_small_1	117	cereal_box	cereal_box_1	(509, 57, 106, 233)
447	table_small	table_small_1	117	coffee_mug	coffee_mug_1	(421, 98, 61, 59)
448	table_small	table_small_1	117	soda_can	soda_can_3	(483, 124, 48, 69)
449	table_small	table_small_1	118	bowl	bowl_4	(328, 145, 73, 62)
450	table_small	table_small_1	118	cereal_box	cereal_box_1	(496, 50, 104, 228)
451	table_small	table_small_1	118	coffee_mug	coffee_mug_1	(413, 92, 59, 57)
452	table_small	table_small_1	118	soda_can	soda_can_3	(472, 116, 47, 69)
453	table_small	table_small_1	119	bowl	bowl_4	(349, 152, 70, 60)
454	table_small	table_small_1	119	cereal_box	cereal_box_1	(507, 63, 105, 222)
455	table_small	table_small_1	119	coffee_mug	coffee_mug_1	(434, 103, 58, 55)
456	table_small	table_small_1	119	soda_can	soda_can_3	(489, 127, 47, 66)
457	table_small	table_small_1	120	bowl	bowl_4	(340, 153, 67, 57)
458	table_small	table_small_1	120	cereal_box	cereal_box_1	(482, 69, 102, 210)
459	table_small	table_small_1	120	coffee_mug	coffee_mug_1	(426, 108, 55, 53)
460	table_small	table_small_1	120	soda_can	soda_can_3	(474, 130, 45, 64)
461	table_small	table_small_1	121	bowl	bowl_4	(339, 145, 66, 55)
462	table_small	table_small_1	121	cereal_box	cereal_box_1	(474, 59, 99, 205)
463	table_small	table_small_1	121	coffee_mug	coffee_mug_1	(424, 97, 54, 53)
464	table_small	table_small_1	121	soda_can	soda_can_3	(471, 119, 44, 63)
465	table_small	table_small_1	122	bowl	bowl_4	(343, 151, 66, 55)
466	table_small	table_small_1	122	cereal_box	cereal_box_1	(473, 64, 101, 202)
467	table_small	table_small_1	122	coffee_mug	coffee_mug_1	(428, 101, 53, 53)
468	table_small	table_small_1	123	bowl	bowl_4	(318, 135, 65, 56)
469	table_small	table_small_1	123	cereal_box	cereal_box_1	(438, 49, 107, 204)
470	table_small	table_small_1	123	coffee_mug	coffee_mug_1	(408, 84, 52, 54)
471	table_small	table_small_1	124	bowl	bowl_4	(299, 145, 65, 55)
472	table_small	table_small_1	124	cereal_box	cereal_box_1	(406, 62, 112, 201)
473	table_small	table_small_1	124	coffee_mug	coffee_mug_1	(391, 95, 51, 53)
474	table_small	table_small_1	125	bowl	bowl_4	(305, 113, 66, 56)
475	table_small	table_small_1	125	cereal_box	cereal_box_1	(407, 26, 118, 209)
476	table_small	table_small_1	125	coffee_mug	coffee_mug_1	(402, 61, 53, 55)
477	table_small	table_small_1	126	bowl	bowl_4	(321, 81, 66, 58)
478	table_small	table_small_1	126	cereal_box	cereal_box_1	(417, 1, 125, 204)
479	table_small	table_small_1	127	bowl	bowl_4	(332, 100, 66, 57)
480	table_small	table_small_1	127	cereal_box	cereal_box_1	(419, 15, 129, 214)
481	table_small	table_small_1	128	bowl	bowl_4	(331, 123, 64, 56)
482	table_small	table_small_1	128	cereal_box	cereal_box_1	(410, 48, 128, 209)
483	table_small	table_small_1	129	bowl	bowl_4	(371, 126, 62, 54)
484	table_small	table_small_1	129	cereal_box	cereal_box_1	(442, 57, 129, 202)
485	table_small	table_small_1	130	bowl	bowl_4	(388, 137, 62, 52)
486	table_small	table_small_1	130	cereal_box	cereal_box_1	(448, 73, 131, 196)
487	table_small	table_small_1	131	bowl	bowl_4	(404, 146, 62, 52)
488	table_small	table_small_1	131	cereal_box	cereal_box_1	(456, 84, 134, 196)
489	table_small	table_small_1	132	bowl	bowl_4	(420, 147, 65, 54)
490	table_small	table_small_1	132	cereal_box	cereal_box_1	(467, 90, 142, 202)
491	table_small	table_small_1	133	bowl	bowl_4	(416, 151, 66, 56)
492	table_small	table_small_1	133	cereal_box	cereal_box_1	(451, 95, 149, 209)
493	table_small	table_small_1	133	coffee_mug	coffee_mug_1	(546, 120, 59, 55)
494	table_small	table_small_1	134	bowl	bowl_4	(396, 157, 65, 58)
495	table_small	table_small_1	134	cereal_box	cereal_box_1	(410, 108, 154, 209)
496	table_small	table_small_1	134	coffee_mug	coffee_mug_1	(528, 126, 58, 56)
497	table_small	table_small_1	134	soda_can	soda_can_3	(515, 158, 52, 72)
498	table_small	table_small_1	135	cereal_box	cereal_box_1	(398, 105, 160, 210)
499	table_small	table_small_1	135	coffee_mug	coffee_mug_1	(543, 122, 60, 57)
500	table_small	table_small_1	135	soda_can	soda_can_3	(527, 155, 46, 74)
501	table_small	table_small_1	136	cereal_box	cereal_box_1	(381, 109, 158, 205)
502	table_small	table_small_1	136	coffee_mug	coffee_mug_1	(532, 125, 59, 57)
503	table_small	table_small_1	136	soda_can	soda_can_3	(506, 157, 52, 74)
504	table_small	table_small_1	137	cereal_box	cereal_box_1	(392, 111, 155, 200)
505	table_small	table_small_1	137	coffee_mug	coffee_mug_1	(546, 130, 59, 56)
506	table_small	table_small_1	137	soda_can	soda_can_3	(518, 161, 51, 73)
507	table_small	table_small_1	138	cereal_box	cereal_box_1	(387, 109, 150, 194)
508	table_small	table_small_1	138	coffee_mug	coffee_mug_1	(546, 129, 59, 56)
509	table_small	table_small_1	138	soda_can	soda_can_3	(514, 159, 50, 72)
510	table_small	table_small_1	139	cereal_box	cereal_box_1	(382, 118, 146, 188)
511	table_small	table_small_1	139	coffee_mug	coffee_mug_1	(546, 139, 58, 56)
512	table_small	table_small_1	139	soda_can	soda_can_3	(511, 168, 49, 71)
513	table_small	table_small_1	140	cereal_box	cereal_box_1	(372, 111, 149, 188)
514	table_small	table_small_1	140	coffee_mug	coffee_mug_1	(543, 129, 57, 56)
515	table_small	table_small_1	140	soda_can	soda_can_3	(506, 159, 48, 71)
516	table_small	table_small_1	141	cereal_box	cereal_box_1	(363, 105, 156, 191)
517	table_small	table_small_1	141	coffee_mug	coffee_mug_1	(554, 123, 59, 58)
518	table_small	table_small_1	141	soda_can	soda_can_3	(510, 154, 49, 74)
519	table_small	table_small_1	142	cereal_box	cereal_box_1	(323, 95, 161, 195)
520	table_small	table_small_1	142	coffee_mug	coffee_mug_1	(543, 118, 62, 62)
521	table_small	table_small_1	142	soda_can	soda_can_3	(488, 149, 49, 77)
522	table_small	table_small_1	143	cereal_box	cereal_box_1	(318, 117, 167, 199)
523	table_small	table_small_1	143	coffee_mug	coffee_mug_1	(558, 135, 64, 67)
524	table_small	table_small_1	143	soda_can	soda_can_3	(496, 170, 51, 81)
525	table_small	table_small_1	144	cereal_box	cereal_box_1	(302, 124, 175, 204)
526	table_small	table_small_1	144	coffee_mug	coffee_mug_1	(557, 138, 68, 70)
527	table_small	table_small_1	144	soda_can	soda_can_3	(491, 175, 52, 84)
528	table_small	table_small_1	145	cereal_box	cereal_box_1	(304, 157, 181, 208)
529	table_small	table_small_1	145	coffee_mug	coffee_mug_1	(575, 167, 65, 74)
530	table_small	table_small_1	145	soda_can	soda_can_3	(504, 206, 55, 90)
531	table_small	table_small_1	146	cereal_box	cereal_box_1	(291, 205, 190, 212)
532	table_small	table_small_1	146	coffee_mug	coffee_mug_1	(573, 206, 67, 77)
533	table_small	table_small_1	146	soda_can	soda_can_3	(500, 250, 56, 92)
534	table_small	table_small_1	147	bowl	bowl_4	(361, 245, 74, 73)
535	table_small	table_small_1	147	cereal_box	cereal_box_1	(237, 258, 201, 213)
536	table_small	table_small_1	147	coffee_mug	coffee_mug_1	(529, 242, 68, 79)
537	table_small	table_small_1	147	soda_can	soda_can_3	(455, 293, 56, 93)
538	table_small	table_small_1	148	bowl	bowl_4	(361, 253, 75, 74)
539	table_small	table_small_1	148	cereal_box	cereal_box_1	(228, 271, 203, 209)
540	table_small	table_small_1	148	coffee_mug	coffee_mug_1	(530, 252, 68, 80)
541	table_small	table_small_1	148	soda_can	soda_can_3	(451, 304, 57, 94)
542	table_small	table_small_1	149	bowl	bowl_4	(367, 260, 76, 75)
543	table_small	table_small_1	149	cereal_box	cereal_box_1	(224, 285, 201, 195)
544	table_small	table_small_1	149	coffee_mug	coffee_mug_1	(536, 260, 70, 83)
545	table_small	table_small_1	149	soda_can	soda_can_3	(453, 315, 58, 95)
546	table_small	table_small_1	150	bowl	bowl_4	(351, 275, 77, 76)
547	table_small	table_small_1	150	cereal_box	cereal_box_1	(202, 303, 202, 177)
548	table_small	table_small_1	150	coffee_mug	coffee_mug_1	(519, 278, 69, 84)
549	table_small	table_small_1	150	soda_can	soda_can_3	(434, 333, 58, 96)
550	table_small	table_small_1	151	bowl	bowl_4	(349, 282, 76, 76)
551	table_small	table_small_1	151	cereal_box	cereal_box_1	(197, 315, 202, 165)
552	table_small	table_small_1	151	coffee_mug	coffee_mug_1	(517, 286, 68, 84)
553	table_small	table_small_1	151	soda_can	soda_can_3	(431, 343, 58, 96)
554	table_small	table_small_1	152	bowl	bowl_4	(332, 292, 75, 77)
555	table_small	table_small_1	152	cereal_box	cereal_box_1	(180, 332, 202, 148)
556	table_small	table_small_1	152	coffee_mug	coffee_mug_1	(497, 296, 66, 83)
557	table_small	table_small_1	152	soda_can	soda_can_3	(413, 354, 58, 95)
558	table_small	table_small_1	153	bowl	bowl_4	(319, 313, 76, 78)
559	table_small	table_small_1	153	cereal_box	cereal_box_1	(169, 357, 197, 123)
560	table_small	table_small_1	153	coffee_mug	coffee_mug_1	(484, 320, 65, 84)
561	table_small	table_small_1	153	soda_can	soda_can_3	(402, 379, 56, 96)
562	table_small	table_small_1	154	bowl	bowl_4	(307, 323, 75, 79)
563	table_small	table_small_1	154	cereal_box	cereal_box_1	(161, 371, 195, 109)
564	table_small	table_small_1	154	coffee_mug	coffee_mug_1	(470, 329, 64, 84)
565	table_small	table_small_1	154	soda_can	soda_can_3	(391, 390, 56, 90)
566	table_small	table_small_1	155	bowl	bowl_4	(273, 319, 74, 78)
567	table_small	table_small_1	155	cereal_box	cereal_box_1	(133, 371, 196, 109)
568	table_small	table_small_1	155	coffee_mug	coffee_mug_1	(434, 321, 62, 80)
569	table_small	table_small_1	155	soda_can	soda_can_3	(361, 383, 53, 91)
570	table_small	table_small_1	156	bowl	bowl_4	(284, 303, 72, 76)
571	table_small	table_small_1	156	cereal_box	cereal_box_1	(163, 347, 190, 133)
572	table_small	table_small_1	156	coffee_mug	coffee_mug_1	(442, 303, 62, 77)
573	table_small	table_small_1	156	soda_can	soda_can_3	(377, 362, 51, 88)
574	table_small	table_small_1	157	bowl	bowl_4	(301, 293, 71, 74)
575	table_small	table_small_1	157	cereal_box	cereal_box_1	(200, 332, 181, 148)
576	table_small	table_small_1	157	coffee_mug	coffee_mug_1	(458, 290, 62, 75)
577	table_small	table_small_1	157	soda_can	soda_can_3	(399, 348, 51, 86)
578	table_small	table_small_1	158	bowl	bowl_4	(275, 276, 69, 73)
579	table_small	table_small_1	158	cereal_box	cereal_box_1	(184, 306, 186, 174)
580	table_small	table_small_1	158	coffee_mug	coffee_mug_1	(428, 269, 59, 72)
581	table_small	table_small_1	158	soda_can	soda_can_3	(374, 325, 50, 83)
582	table_small	table_small_1	159	bowl	bowl_4	(263, 269, 67, 71)
583	table_small	table_small_1	159	cereal_box	cereal_box_1	(192, 289, 183, 191)
584	table_small	table_small_1	159	coffee_mug	coffee_mug_1	(410, 255, 58, 68)
585	table_small	table_small_1	159	soda_can	soda_can_3	(366, 309, 50, 80)
586	table_small	table_small_1	160	bowl	bowl_4	(246, 264, 67, 69)
587	table_small	table_small_1	160	cereal_box	cereal_box_1	(193, 276, 173, 204)
588	table_small	table_small_1	160	coffee_mug	coffee_mug_1	(390, 248, 56, 65)
589	table_small	table_small_1	160	soda_can	soda_can_3	(351, 299, 50, 77)
590	table_small	table_small_1	161	bowl	bowl_4	(262, 264, 67, 68)
591	table_small	table_small_1	161	cereal_box	cereal_box_1	(223, 272, 169, 208)
592	table_small	table_small_1	161	coffee_mug	coffee_mug_1	(403, 245, 57, 64)
593	table_small	table_small_1	161	soda_can	soda_can_3	(370, 295, 50, 77)
594	table_small	table_small_1	162	bowl	bowl_4	(267, 263, 67, 67)
595	table_small	table_small_1	162	cereal_box	cereal_box_1	(236, 268, 166, 209)
596	table_small	table_small_1	162	coffee_mug	coffee_mug_1	(407, 243, 56, 63)
597	table_small	table_small_1	162	soda_can	soda_can_3	(377, 292, 50, 76)
598	table_small	table_small_1	163	bowl	bowl_4	(277, 240, 67, 66)
599	table_small	table_small_1	163	cereal_box	cereal_box_1	(254, 243, 159, 204)
600	table_small	table_small_1	163	coffee_mug	coffee_mug_1	(416, 222, 57, 62)
601	table_small	table_small_1	163	soda_can	soda_can_3	(387, 269, 50, 75)
602	table_small	table_small_1	164	cereal_box	cereal_box_1	(228, 238, 162, 210)
603	table_small	table_small_1	164	coffee_mug	coffee_mug_1	(385, 218, 55, 61)
604	table_small	table_small_1	164	soda_can	soda_can_3	(359, 265, 50, 74)
605	table_small	table_small_1	165	cereal_box	cereal_box_1	(235, 240, 166, 221)
606	table_small	table_small_1	165	coffee_mug	coffee_mug_1	(371, 219, 53, 60)
607	table_small	table_small_1	165	soda_can	soda_can_3	(356, 266, 50, 74)
608	table_small	table_small_1	166	bowl	bowl_4	(217, 238, 68, 65)
609	table_small	table_small_1	166	cereal_box	cereal_box_1	(232, 223, 157, 220)
610	table_small	table_small_1	166	coffee_mug	coffee_mug_1	(351, 208, 54, 58)
611	table_small	table_small_1	166	soda_can	soda_can_3	(340, 253, 50, 73)
612	table_small	table_small_1	167	bowl	bowl_4	(201, 233, 69, 64)
613	table_small	table_small_1	167	cereal_box	cereal_box_1	(238, 203, 154, 225)
614	table_small	table_small_1	167	coffee_mug	coffee_mug_1	(330, 195, 52, 56)
615	table_small	table_small_1	168	bowl	bowl_4	(189, 241, 70, 64)
616	table_small	table_small_1	168	cereal_box	cereal_box_1	(240, 207, 150, 227)
617	table_small	table_small_1	168	coffee_mug	coffee_mug_1	(317, 199, 51, 55)
618	table_small	table_small_1	169	bowl	bowl_4	(183, 242, 71, 66)
